backend,eps,upsampfac,n_coils,shape,n_samples,dim,sense,task,run,run_time,mem_avg,mem_peak,cpu_avg,cpu_peak,gpu0_mem_GiB_avg,gpu0_mem_GiB_peak,gpu0_usage_avg,gpu0_usage_peak,coil_time,coil_mem
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,adjoint,3,0.2424423339980421,1.3698080153692336,2.182079315185547,13.804761904761904,100.6,0.3385881696428571,0.3515625,19.666666666666668,27.0,0.020203527833170174,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,adjoint,4,0.2418087650003144,1.368984049016779,2.182079315185547,13.177272727272726,100.6,0.3391779119318182,0.3515625,19.727272727272727,27.0,0.020150730416692866,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,adjoint,5,0.2405112300039036,1.368231731912364,2.182079315185547,12.604347826086956,100.6,0.3397163722826087,0.3515625,19.782608695652176,27.0,0.020042602500325298,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,adjoint,6,0.2420773790072417,1.3677862485249836,2.182079315185547,12.079166666666666,100.6,0.3402099609375,0.3515625,19.83333333333333,27.0,0.02017311491727014,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,adjoint,7,0.2416062370029976,1.3673764038085938,2.182079315185547,11.595999999999998,100.6,0.3406640625,0.3515625,19.8,27.0,0.020133853083583134,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,adjoint,8,0.2422675490088295,1.366998085608849,2.182079315185547,11.15,100.6,0.3410832331730769,0.3515625,19.76923076923077,27.0,0.020188962417402458,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,adjoint,9,0.2422235020057996,1.366647790979456,2.182079315185547,10.737037037037036,100.6,0.3414713541666667,0.3515625,19.814814814814813,27.0,0.02018529183381663,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,adjoint,11,0.2420513919933,1.3660196764715786,2.182079315185547,9.99655172413793,100.6,0.3421672952586206,0.3515625,19.82758620689655,27.0,0.020170949332775,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,adjoint,15,0.0866420759994071,1.3517477247450087,1.983325958251953,10.53611111111111,99.9,0.15234375,0.16796875,7.305555555555555,12.0,0.0866420759994071,1.983325958251953
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,adjoint,12,0.2425321100017754,1.3657451629638673,2.182079315185547,9.663333333333332,100.6,0.34248046875,0.3515625,19.966666666666665,27.0,0.020211009166814616,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,adjoint,13,0.2423935840051854,1.3654883600050405,2.182079315185547,9.351612903225806,100.6,0.3427734375,0.3515625,20.06451612903226,27.0,0.02019946533376545,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,grad,0,0.4542161490098806,1.36524760723114,2.182079315185547,9.059375,100.6,0.343048095703125,0.3515625,19.96875,27.0,0.037851345750823384,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,grad,1,0.4531113959965296,1.365021445534446,2.182079315185547,8.784848484848483,100.6,0.3450816761363636,0.41015625,20.303030303030305,31.0,0.0377592829997108,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,grad,2,0.4527036059880629,1.364808587466969,2.182079315185547,8.526470588235293,100.6,0.3469956341911764,0.41015625,20.705882352941178,34.0,0.03772530049900524,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,grad,3,0.4512354639882687,1.364607892717634,2.182079315185547,8.282857142857143,100.6,0.3488002232142857,0.41015625,20.942857142857143,34.0,0.03760295533235573,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,grad,4,0.4510297220112989,1.364418347676595,2.182079315185547,8.052777777777777,100.6,0.3505045572916667,0.41015625,21.11111111111111,34.0,0.03758581016760824,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,grad,5,0.4503801480022957,1.36423904831345,2.182079315185547,7.835135135135134,100.6,0.3521167652027027,0.41015625,21.405405405405407,34.0,0.03753167900019131,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,grad,6,0.4508089290029602,1.3640691857588918,2.182079315185547,7.628947368421052,100.6,0.3536441200657895,0.41015625,21.76315789473684,35.0,0.03756741075024669,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,grad,7,0.4508851129940012,1.3639080341045673,2.182079315185547,7.433333333333333,100.6,0.3550931490384615,0.41015625,22.102564102564106,35.0,0.037573759416166766,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,grad,8,0.4510255940112984,1.363754940032959,2.182079315185547,7.2475,100.6,0.3564697265625,0.41015625,22.525,39.0,0.037585466167608196,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,grad,9,0.4491543699987232,1.3636093139648438,2.182079315185547,7.070731707317073,100.6,0.3577791539634146,0.41015625,22.951219512195124,40.0,0.037429530833226934,0.1818399429321289
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,forward,11,0.2599967889982508,1.2844478900615983,1.9798736572265625,7.176923076923076,93.3,0.3306039663461538,0.3515625,20.46153846153846,27.0,0.021666399083187567,0.16498947143554688
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,forward,10,0.2589482510084053,1.2876373926798503,1.9798736572265625,7.774999999999999,93.3,0.328857421875,0.3515625,19.916666666666668,27.0,0.021579020917367107,0.16498947143554688
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,forward,9,0.2592566030070884,1.2914071516557173,1.9798736572265625,8.481818181818182,93.3,0.3267933238636363,0.3515625,19.272727272727277,27.0,0.021604716917257367,0.16498947143554688
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,forward,8,0.25910080599715,1.2959323883056642,1.9798736572265625,9.33,93.3,0.32431640625,0.3515625,19.1,27.0,0.021591733833095834,0.16498947143554688
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,0,0.1625784129864769,1.3503202489904456,1.983325958251953,10.25135135135135,99.9,0.1527660472972972,0.16796875,7.405405405405405,12.0,0.1625784129864769,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,1,0.1626024340075673,1.348967903538754,1.983325958251953,9.98157894736842,99.9,0.1531661184210526,0.16796875,7.578947368421052,14.0,0.1626024340075673,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,2,0.1627493510022759,1.3476849091358674,1.983325958251953,9.725641025641025,99.9,0.153545673076923,0.16796875,7.897435897435898,20.0,0.1627493510022759,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,3,0.1623817369982134,1.346466064453125,1.983325958251953,9.482499999999998,99.9,0.15390625,0.16796875,8.175,20.0,0.1623817369982134,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,4,0.1627620109939016,1.3453066756085652,1.983325958251953,9.25121951219512,99.9,0.154249237804878,0.16796875,8.365853658536585,20.0,0.1627620109939016,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,5,0.1625386670057196,1.3442024957566034,1.983325958251953,9.03095238095238,99.9,0.1545758928571428,0.16796875,8.738095238095237,24.0,0.1625386670057196,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,6,0.1626627619989449,1.3431496731070585,1.983325958251953,8.820930232558139,99.9,0.1548873546511628,0.16796875,9.023255813953488,24.0,0.1626627619989449,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,7,0.1622340369940502,1.342150254683061,1.983325958251953,8.620454545454544,99.9,0.1551846590909091,0.16796875,9.227272727272728,24.0,0.1622340369940502,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,8,0.1627368470071815,1.3411952548556858,1.983325958251953,8.428888888888888,99.9,0.15546875,0.16796875,9.444444444444445,24.0,0.1627368470071815,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,9,0.1630139050103025,1.340287084164827,1.983325958251953,8.245652173913042,99.9,0.1557404891304347,0.16796875,9.58695652173913,24.0,0.1630139050103025,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,10,0.1628425380040425,1.3394175590352808,1.983325958251953,8.070212765957447,99.9,0.156000664893617,0.16796875,9.808510638297872,24.0,0.1628425380040425,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,11,0.1623478580004302,1.338584264119466,1.983325958251953,7.902083333333333,99.9,0.15625,0.16796875,10.041666666666666,24.0,0.1623478580004302,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,12,0.162850583990803,1.3377849812410316,1.983325958251953,7.740816326530611,99.9,0.1564891581632653,0.16796875,10.20408163265306,24.0,0.162850583990803,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,13,0.1625088110013166,1.3370176696777345,1.983325958251953,7.585999999999999,99.9,0.15671875,0.16796875,10.36,24.0,0.1625088110013166,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,14,0.162606368001434,1.3362804487639783,1.983325958251953,7.437254901960784,99.9,0.1569393382352941,0.16796875,10.509803921568627,24.0,0.162606368001434,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,15,0.1623139580042334,1.3355715825007513,1.983325958251953,7.294230769230769,99.9,0.1571514423076923,0.16796875,10.692307692307692,24.0,0.1623139580042334,1.983325958251953
torchkbnufft-gpu,0.001,2.0,1,"(256, 256)",655296,2,False,grad,16,0.1627213909960119,1.3348894659078343,1.983325958251953,7.156603773584905,99.9,0.1573555424528301,0.16796875,10.849056603773583,24.0,0.1627213909960119,1.983325958251953
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,forward,0,0.4596173250029096,1.0518341064453125,1.0518341064453125,0.0,0.0,0.0791015625,0.0791015625,0.0,0.0,0.03830144375024246,0.08765284220377605
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,forward,1,1.0222228269994955,1.4121665954589844,1.9798736572265625,31.1,93.3,0.2607421875,0.3515625,8.0,12.0,0.08518523558329129,0.16498947143554688
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,forward,2,0.2596420740010217,1.3706130981445312,1.9798736572265625,23.325,93.3,0.283447265625,0.3515625,10.25,17.0,0.02163683950008514,0.16498947143554688
torchkbnufft-gpu,0.001,2.0,12,"(256, 256)",655296,2,False,forward,3,0.2595903530018404,1.3457168579101562,1.9798736572265625,18.66,93.3,0.2970703125,0.3515625,12.4,21.0,0.021632529416820034,0.16498947143554688
