backend,eps,upsampfac,n_coils,shape,n_samples,dim,sense,task,run,run_time,mem_avg,mem_peak,cpu_avg,cpu_peak,gpu0_mem_GiB_avg,gpu0_mem_GiB_peak,gpu0_usage_avg,gpu0_usage_peak,coil_time,coil_mem
finufft,0.001,2.0,12,"(256, 256, 176)",6808935,3,False,adjoint,0,13.248920554993674,7.881974194500898,8.865894317626953,1005.6675675675676,1381.9,0.0,0.0,0.0,0.0,1.1040767129161395,0.7388245264689127
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,adjoint,1,1.589815446990542,3.2201930775361904,5.089267730712891,442.9882352941176,1452.7,0.0,0.0,0.0,0.0,1.589815446990542,5.089267730712891
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,adjoint,2,1.5633717789314687,3.372540092468262,5.1531982421875,457.91,1452.7,0.0,0.0,0.0,0.0,1.5633717789314687,5.1531982421875
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,adjoint,2,1.6028115859953689,3.3491599673316594,5.001049041748047,513.8380952380952,1473.0,0.0,0.0,0.0,0.0,1.6028115859953689,5.001049041748047
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,adjoint,0,1.4564165280899033,3.017775399344308,4.471366882324219,430.12142857142857,1452.7,0.0,0.0,0.0,0.0,1.4564165280899033,4.471366882324219
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,adjoint,1,1.6719238799996674,3.2241062588161893,4.880481719970703,513.3777777777777,1473.0,0.0,0.0,0.0,0.0,1.6719238799996674,4.880481719970703
finufft,0.001,2.0,1,"(256, 256, 176)",136301568,3,False,forward,0,3.1045188630232587,19.040362548828124,21.53187561035156,893.0200000000001,1602.6,0.0,0.0,0.0,0.0,3.1045188630232587,21.53187561035156
finufft,0.001,2.0,1,"(256, 256, 176)",136301568,3,False,adjoint,0,2.987910266965628,19.04882084239613,21.53187561035156,893.3363636363636,1603.8,0.0,0.0,0.0,0.0,2.987910266965628,21.53187561035156
finufft,0.001,2.0,1,"(256, 256, 176)",136301568,3,False,grad,0,6.232796363066882,20.017264593215216,22.84040069580078,918.3809523809524,1604.7,0.0,0.0,0.0,0.0,6.232796363066882,22.84040069580078
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,forward,0,1.3579024060163647,2.6838162740071616,3.286590576171875,597.3666666666667,1473.0,0.0,0.0,0.0,0.0,1.3579024060163647,3.286590576171875
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,forward,1,1.295581454061903,2.8319384256998696,3.642364501953125,554.4666666666667,1473.0,0.0,0.0,0.0,0.0,1.295581454061903,3.642364501953125
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,forward,2,1.254155125003308,2.881250593397352,3.642364501953125,523.0222222222224,1473.0,0.0,0.0,0.0,0.0,1.254155125003308,3.642364501953125
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,forward,3,1.2411457190755757,2.958745002746582,3.895648956298828,502.0916666666667,1473.0,0.0,0.0,0.0,0.0,1.2411457190755757,3.895648956298828
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,adjoint,0,1.723261536913924,3.070974477132161,4.467136383056641,505.53333333333336,1473.0,0.0,0.0,0.0,0.0,1.723261536913924,4.467136383056641
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,grad,0,2.9466837069485337,3.640885573167068,5.843296051025391,537.1192307692309,1473.0,0.0,0.0,0.0,0.0,2.9466837069485337,5.843296051025391
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,forward,3,1.26060510892421,2.789271163940429,3.8448333740234375,337.05,1361.3,0.0,0.0,0.0,0.0,1.26060510892421,3.8448333740234375
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,grad,1,2.906379629974253,3.8196705233666206,5.843296051025391,556.1580645161291,1473.0,0.0,0.0,0.0,0.0,2.906379629974253,5.843296051025391
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,grad,2,2.9486749520292506,3.956385612487793,5.843296051025391,566.0694444444446,1473.0,0.0,0.0,0.0,0.0,2.9486749520292506,5.843296051025391
finufft,0.001,2.0,12,"(256, 256, 176)",6808935,3,False,forward,0,11.336460356949829,8.404490621466385,8.966194152832031,904.9,1453.3,0.0,0.0,0.0,0.0,0.944705029745819,0.7471828460693359
finufft,0.001,2.0,12,"(256, 256, 176)",6808935,3,False,adjoint,0,14.853426807909273,7.888768306998319,8.966194152832031,964.3186046511628,1497.7,0.0,0.0,0.0,0.0,1.2377855673257727,0.7471828460693359
finufft,0.001,2.0,12,"(256, 256, 176)",6808935,3,False,grad,0,22.90564357896801,8.305853986740113,9.552852630615234,1008.62125,1503.8,0.0,0.0,0.0,0.0,1.9088036315806676,0.7960710525512695
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,forward,0,1.3550848260056227,2.6838289896647134,3.28676986694336,534.8333333333334,1361.3,0.0,0.0,0.0,0.0,1.3550848260056227,3.28676986694336
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,forward,1,1.268476368044503,2.832045873006185,3.64249038696289,488.3,1361.3,0.0,0.0,0.0,0.0,1.268476368044503,3.64249038696289
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,forward,2,1.1365697890287263,2.7862777709960938,3.64249038696289,396.4375,1361.3,0.0,0.0,0.0,0.0,1.1365697890287263,3.64249038696289
finufft,0.001,2.0,12,"(256, 256, 176)",6808935,3,False,grad,0,24.072376905940477,8.549287996794048,9.948944091796877,1003.0697368421052,1430.7,0.0,0.0,0.0,0.0,2.006031408828373,0.8290786743164064
