backend,eps,upsampfac,n_coils,shape,n_samples,dim,sense,task,run,run_time,mem_avg,mem_peak,cpu_avg,cpu_peak,gpu0_mem_GiB_avg,gpu0_mem_GiB_peak,gpu0_usage_avg,gpu0_usage_peak,coil_time,coil_mem
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,adjoint,1,1.624766896944493,3.793393648587741,4.892391204833984,391.40769230769234,1474.5,0.0,0.0,0.0,0.0,1.624766896944493,4.892391204833984
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,adjoint,0,1.5967647400684657,3.726730346679688,4.826087951660156,349.32,1474.5,0.0,0.0,0.0,0.0,1.5967647400684657,4.826087951660156
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,forward,2,1.130255836993456,3.461177190144857,4.825599670410156,107.73333333333332,234.1,0.0,0.0,0.0,0.0,1.130255836993456,4.825599670410156
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,forward,1,1.0019249264150858,3.4231252670288086,4.673610687255859,105.125,234.1,0.0,0.0,0.0,0.0,1.0019249264150858,4.673610687255859
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,grad,1,2.645214785821736,3.6419739723205566,5.509304046630859,627.1374999999999,1581.8,0.0,0.0,0.0,0.0,2.645214785821736,5.509304046630859
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,grad,0,2.884852410759777,3.397438852410568,5.384471893310547,613.3157894736842,1581.8,0.0,0.0,0.0,0.0,2.884852410759777,5.384471893310547
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,adjoint,1,1.8511679833754895,2.9504770132211537,4.226840972900391,567.2846153846154,1581.8,0.0,0.0,0.0,0.0,1.8511679833754895,4.226840972900391
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,adjoint,0,1.7904455745592711,2.7132805718315973,3.7513351440429688,544.2,1581.8,0.0,0.0,0.0,0.0,1.7904455745592711,3.7513351440429688
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,forward,1,1.3992677628993988,2.568857192993164,3.1684532165527344,564.4333333333333,1581.8,0.0,0.0,0.0,0.0,1.3992677628993988,3.1684532165527344
finufft,0.001,2.0,1,"(256, 256, 176)",6808935,3,False,forward,0,1.4469120460562408,2.552201588948568,3.137706756591797,606.0,1581.8,0.0,0.0,0.0,0.0,1.4469120460562408,3.137706756591797
finufft,0.001,2.0,12,"(256, 256, 176)",136301568,3,False,grad,0,54.17626803880557,51.679178339489816,61.217681884765625,1110.546153846154,1602.8,0.0,0.0,0.0,0.0,4.514689003233797,5.101473490397136
